user_id,time
23716,20201119120000
19979,20201106190000
24260,20201127110000
16000,20201122190000
11454,20201115110000
18121,20201126220000
10351,20201123110000
18510,20201111180000
21636,20201102160000
12156,20201126150000
10306,20201116110000
15292,20201118230000
10851,20201127150000
17326,20201125170000
15618,20201122110000
11453,20201114150000
17541,20201114130000
22849,20201113160000
23217,20201127150000
18519,20201123110000
11452,20201118150000
18041,20201120120000
19131,20201110200000
23625,20201109120000
12626,20201119170000
23796,20201109160000
22115,20201116190000
24948,20201117120000
24060,20201124110000
15145,20201114210000
13268,20201128110000
14621,20201126150000
19561,20201112130000
24423,20201127180000
12026,20201127190000
20990,20201118180000
22625,20201116110000
10364,20201116220000
23192,20201127220000
11312,20201103080000
20635,20201102110000
11531,20201113110000
14555,20201130220000
12336,20201103180000
20352,20201117170000
22803,20201105120000
12623,20201130120000
15344,20201103040000
15613,20201105210000
11177,20201107010000
24666,20201106200000
10569,20201106210000
12767,20201119200000
17636,20201101140000
18275,20201106110000
24080,20201105230000
17714,20201114170000
18508,20201117130000
21928,20201115110000
13696,20201126110000
14737,20201124220000
19999,20201121120000
13314,20201119130000
15070,20201110010000
21577,20201102120000
15171,20201116160000
20640,20201119180000
24932,20201126140000
12529,20201124140000
21623,20201112220000
20814,20201104160000
14101,20201114000000
20838,20201123110000
13738,20201128160000
24953,20201124130000
11167,20201124180000
19396,20201109180000
23572,20201111160000
10735,20201117220000
23607,20201110180000
19353,20201123110000
11521,20201130190000
16729,20201127130000
20267,20201127180000
18151,20201101180000
13391,20201111180000
23196,20201119200000
11447,20201130190000
18477,20201120210000
13325,20201126110000
23987,20201111130000
15767,20201129090000
16617,20201126130000
23632,20201114120000
13338,20201116200000
16709,20201119110000
12353,20201128150000
17305,20201126170000
24172,20201116130000
13256,20201118210000
24783,20201118120000
24955,20201111130000
14571,20201126000000
15342,20201120110000
21873,20201126110000
15363,20201126160000
14547,20201122120000
11261,20201123130000
11265,20201103110000
16241,20201118190000
14399,20201118130000
11421,20201119150000
24796,20201117120000
17115,20201114010000
14131,20201112170000
13731,20201112190000
24717,20201102150000
23567,20201124110000
11398,20201123140000
11814,20201130110000
19167,20201126200000
14389,20201130150000
24584,20201111110000
20178,20201129180000
17063,20201112150000
15252,20201117150000
18161,20201129000000
11992,20201111170000
20733,20201103170000
13099,20201107160000
20998,20201112230000
10079,20201126150000
13256,20201125190000
11560,20201117130000
16923,20201128190000
15883,20201120190000
24410,20201111180000
24138,20201115230000
17036,20201102000000
21046,20201126110000
13876,20201122130000
23331,20201107180000
20300,20201106160000
24459,20201105110000
14414,20201130140000
11184,20201104190000
18700,20201104160000
16138,20201120120000
24089,20201105140000
17291,20201105120000
20314,20201102180000
20633,20201119170000
23199,20201119180000
14431,20201123150000
10339,20201111160000
11312,20201112160000
12511,20201127150000
14931,20201120220000
19248,20201114180000
24589,20201122080000
24956,20201128180000
21968,20201113110000
24002,20201130120000
21472,20201113160000
19235,20201110130000
10504,20201107180000
11663,20201104120000
13898,20201109180000
12319,20201103180000
12336,20201103210000
10476,20201119220000
10448,20201118130000
10177,20201111190000
12390,20201116170000
20019,20201109230000
19017,20201130130000
22040,20201118230000
21492,20201128230000
19870,20201111000000
17004,20201106120000
17352,20201119000000
17955,20201130120000
23076,20201127140000
17648,20201130140000
23166,20201123190000
15615,20201119130000
22533,20201107180000
21260,20201117120000
16806,20201113160000
21727,20201118130000
12568,20201107000000
12738,20201104180000
17788,20201111230000
11010,20201118150000
23463,20201123170000
24091,20201111150000
10771,20201110160000
24594,20201130110000
14266,20201123210000
24555,20201112190000
22271,20201121220000
24703,20201108110000
14945,20201122230000
18512,20201113130000
13684,20201122120000
17747,20201118120000
21424,20201110120000
17009,20201130220000
14829,20201130120000
12946,20201106190000
13562,20201130110000
15205,20201111160000
21865,20201127180000
16971,20201112120000
15757,20201112220000
13005,20201120130000
13344,20201121200000
12946,20201105120000
12044,20201120110000
21171,20201104190000
23394,20201116130000
18566,20201111120000
23115,20201111110000
16843,20201112150000
23537,20201130120000
13675,20201118000000
12139,20201104160000
23600,20201126190000
20927,20201102170000
11250,20201123200000
21050,20201114190000
15724,20201124110000
10563,20201120130000
11636,20201107130000
23891,20201123120000
15809,20201123130000
23939,20201119000000
18319,20201108220000
13513,20201130180000
13822,20201103120000
17574,20201102110000
22529,20201105170000
24928,20201108000000
22330,20201116120000
21469,20201130110000
16955,20201127160000
24225,20201102130000
16656,20201111210000
19907,20201110180000
15083,20201111170000
11679,20201104180000
12864,20201117130000
10634,20201119180000
21148,20201102120000
24397,20201106160000
16154,20201123160000
10716,20201113200000
12896,20201119010000
14129,20201120110000
12813,20201104140000
22982,20201120150000
10949,20201105170000
22229,20201112170000
13719,20201123120000
21964,20201130110000
11341,20201104150000
17860,20201102190000
14359,20201103170000
19765,20201120220000
11843,20201124140000
20875,20201113140000
19232,20201120000000
15576,20201122220000
10708,20201126140000
18053,20201110140000
22116,20201112190000
21874,20201109190000
14206,20201123150000
20524,20201126140000
20684,20201125190000
13591,20201114160000
13804,20201106120000
21036,20201130180000
20775,20201118160000
10966,20201121180000
23486,20201126000000
19977,20201105170000
10755,20201109010000
15578,20201105110000
20953,20201124180000
12805,20201123180000
10767,20201104160000
16282,20201119120000
10893,20201109190000
21372,20201117130000
14182,20201128180000
22203,20201109170000
19729,20201106150000
23882,20201110220000
15539,20201103110000
21918,20201116170000
16278,20201103110000
14776,20201109170000
19488,20201105160000
13387,20201116130000
20579,20201120200000
15919,20201127110000
16528,20201124110000
10031,20201105110000
22326,20201123180000
19064,20201103130000
18159,20201114130000
20350,20201119210000
11308,20201113180000
17043,20201117230000
22722,20201110120000
15066,20201101020000
14189,20201103140000
16446,20201106180000
20161,20201105220000
11542,20201118170000
11795,20201128010000
18154,20201102110000
20706,20201116150000
23059,20201112160000
21939,20201124190000
21711,20201109120000
23551,20201121120000
22238,20201121170000
19824,20201130120000
22647,20201106130000
15446,20201129150000
19984,20201106150000
23792,20201111190000
15496,20201111230000
22524,20201112180000
12783,20201106110000
10419,20201118180000
21776,20201110110000
13975,20201125200000
15343,20201114230000
10352,20201103190000
12482,20201125160000
23578,20201117200000
20227,20201116120000
22303,20201130110000
11585,20201130120000
13098,20201113220000
19888,20201129130000
20247,20201107170000
23605,20201128150000
14849,20201111150000
23584,20201102220000
15134,20201110120000
22527,20201121190000
23734,20201103160000
19876,20201119110000
20273,20201124110000
16475,20201111120000
22677,20201117120000
22837,20201125130000
21418,20201112100000
19225,20201102230000
21245,20201110220000
17575,20201127110000
14011,20201129230000
17040,20201125170000
20556,20201103160000
23569,20201120110000
11087,20201119110000
13233,20201104210000
11959,20201102110000
12731,20201104110000
22706,20201120170000
21279,20201105200000
12065,20201119000000
20177,20201113170000
12943,20201124110000
21056,20201102160000
24711,20201128190000
23272,20201113170000
14718,20201130130000
14413,20201118140000
18270,20201118180000
12541,20201110120000
16677,20201125150000
13671,20201110010000
10382,20201106140000
12486,20201116220000
24356,20201126130000
12957,20201109110000
22331,20201103170000
19038,20201112130000
20527,20201102200000
21559,20201111220000
10930,20201103160000
20114,20201119120000
23772,20201130170000
14848,20201130160000
22201,20201128170000
24732,20201116120000
21794,20201104000000
23203,20201113220000
13854,20201102170000
15759,20201107180000
16981,20201127130000
17497,20201103190000
23208,20201126180000
12045,20201106230000
22921,20201119150000
16147,20201113110000
22790,20201123120000
21985,20201105120000
12632,20201111130000
22621,20201108210000
19771,20201106110000
10153,20201102150000
17577,20201115150000
20459,20201118130000
11640,20201108190000
21905,20201116150000
13297,20201109110000
11712,20201121130000
21708,20201128190000
11391,20201120190000
14850,20201117130000
18905,20201116110000
19483,20201127220000
18666,20201102190000
24698,20201113170000
21862,20201128120000
21983,20201119230000
11525,20201111140000
12167,20201102220000
22424,20201109110000
20164,20201106150000
12976,20201123150000
12279,20201120120000
19057,20201103120000
11388,20201116190000
18958,20201117170000
20490,20201102130000
11574,20201130010000
23637,20201127110000
18993,20201116180000
12720,20201104190000
16793,20201123120000
20354,20201120110000
10188,20201109150000
22841,20201125120000
17776,20201120130000
13204,20201104140000
17124,20201103190000
19985,20201117110000
21193,20201115180000
24921,20201130140000
22984,20201118190000
13105,20201117120000
12713,20201123170000
23814,20201110110000
15567,20201118180000
12772,20201118220000
20478,20201105220000
16588,20201126210000
24177,20201124190000
24434,20201124180000
11853,20201125110000
20010,20201112150000
17101,20201109110000
15708,20201101200000
20263,20201130130000
14513,20201126190000
19126,20201116180000
17385,20201104190000
20209,20201110130000
16550,20201120000000
19822,20201106190000
10778,20201112170000
21758,20201120210000
16880,20201117150000
14188,20201103150000
12719,20201103120000
19317,20201110210000
23388,20201117150000
12119,20201118190000
10706,20201105120000
20136,20201125180000
23923,20201104200000
14495,20201102190000
15604,20201102120000
10920,20201109160000
21965,20201109190000
23346,20201104110000
13170,20201114230000
23033,20201112110000
13294,20201129190000
15864,20201130140000
22587,20201106190000
16769,20201129170000
14143,20201123160000
22337,20201118200000
22771,20201124180000
24706,20201119210000
18421,20201115150000
15097,20201129190000
12427,20201111110000
12797,20201102190000
15320,20201126210000
22112,20201109110000
19344,20201113150000
13383,20201116190000
12919,20201117230000
20109,20201127110000
13419,20201118170000
23176,20201124130000
13753,20201130130000
17368,20201104150000
12936,20201117110000
23862,20201127140000
21600,20201120220000
21586,20201112160000
11061,20201111150000
15500,20201112000000
18357,20201125120000
23295,20201112120000
12044,20201119140000
14512,20201110120000
12428,20201107010000
17834,20201117170000
15530,20201130150000
23866,20201124130000
17164,20201125200000
12105,20201119130000
22533,20201109120000
12031,20201105180000
21441,20201127170000
10439,20201116170000
15866,20201118170000
14491,20201109230000
22581,20201124210000
12808,20201117190000
23192,20201127170000
21156,20201112160000
11393,20201116170000
16612,20201116160000
22880,20201119130000
18184,20201111110000
17239,20201104150000
17099,20201116170000
24346,20201130180000
14438,20201117130000
12782,20201106130000
15625,20201117190000
24386,20201109130000
18792,20201103200000
10417,20201102150000
19093,20201105220000
21462,20201123110000
17056,20201110110000
13769,20201112170000
10304,20201115120000
13698,20201113110000
10053,20201117110000
24902,20201117010000
13086,20201111120000
14560,20201111170000
17302,20201113150000
17989,20201126230000
16363,20201103110000
11151,20201125150000
15177,20201125180000
23226,20201117150000
24888,20201111110000
10119,20201120180000
17083,20201130150000
14142,20201110170000
12994,20201117160000
16396,20201117130000
19204,20201102170000
19179,20201111180000
20530,20201121120000
24010,20201120160000
21307,20201115190000
19285,20201106110000
23938,20201117200000
11373,20201126190000
10251,20201130170000
19127,20201126160000
16638,20201121130000
10385,20201126200000
15871,20201102200000
21323,20201116210000
12466,20201110190000
16888,20201109120000
20603,20201127210000
11440,20201116110000
14399,20201118110000
22298,20201107160000
12250,20201110110000
20641,20201130150000
14570,20201102150000
13518,20201120130000
17391,20201106150000
13665,20201113210000
23822,20201124200000
24697,20201128170000
18563,20201109170000
24079,20201113110000
19661,20201109230000
14835,20201109110000
10830,20201121130000
21040,20201116110000
11744,20201113160000
13271,20201109110000
20728,20201110190000
13640,20201118180000
13028,20201105210000
16609,20201105190000
15655,20201127230000
17079,20201101130000
11015,20201103110000
13782,20201126120000
11803,20201117180000
21649,20201125130000
19397,20201102190000
20737,20201102140000
15088,20201109190000
11838,20201104130000
22149,20201104180000
19004,20201110210000
10102,20201119190000
17992,20201121140000
11247,20201102180000
19644,20201119140000
19175,20201119130000
18609,20201126180000
13117,20201118160000
24801,20201116150000
23412,20201114140000
21264,20201110180000
10836,20201129180000
20182,20201107110000
23916,20201123110000
23183,20201113160000
12116,20201116210000
21053,20201120220000
11365,20201105190000
23029,20201130150000
24342,20201107180000
16583,20201121170000
11682,20201125190000
23088,20201103120000
20581,20201130120000
17117,20201102110000
20169,20201125130000
15560,20201102120000
10526,20201118120000
16402,20201102210000
11154,20201127110000
12790,20201114140000
19879,20201121010000
15206,20201130220000
13728,20201117110000
17350,20201106150000
22926,20201109110000
11889,20201119190000
11684,20201126160000
14313,20201122220000
10063,20201110110000
14109,20201105170000
14324,20201104210000
13556,20201113180000
24562,20201119120000
11802,20201109190000
12791,20201117170000
22523,20201109200000
15986,20201103120000
12958,20201111160000
16168,20201105200000
15752,20201109220000
10914,20201123160000
24258,20201116180000
16126,20201103160000
12737,20201127190000
21103,20201104120000
14430,20201124110000
21211,20201124210000
16692,20201103110000
16882,20201109170000
21761,20201112120000
23852,20201107000000
12389,20201104210000
20297,20201104150000
17838,20201122160000
24541,20201128120000
24112,20201118170000
10225,20201107150000
18120,20201117150000
17010,20201109210000
18698,20201118110000
23362,20201101190000
19829,20201116110000
14222,20201110120000
20485,20201117190000
21555,20201103220000
15575,20201125130000
13375,20201106160000
14706,20201114150000
21150,20201111190000
18164,20201118180000
18447,20201111140000
23929,20201114120000
12200,20201124180000
11155,20201110170000
23810,20201104130000
21338,20201121210000
21093,20201118180000
23156,20201111180000
21479,20201116110000
21937,20201130120000
12243,20201123170000
14642,20201120110000
22685,20201105150000
19747,20201123210000
17287,20201112000000
21887,20201106130000
12664,20201116210000
16293,20201119110000
13511,20201123130000
15838,20201103110000
13374,20201112130000
16119,20201111140000
20765,20201111140000
22240,20201130110000
11226,20201125200000
20921,20201107190000
22557,20201116160000
21094,20201121230000
19089,20201105160000
24407,20201117220000
11389,20201109180000
11868,20201107220000
13710,20201130200000
18328,20201123180000
13322,20201116190000
12109,20201120090000
12096,20201125140000
12872,20201110170000
23778,20201126110000
16309,20201118190000
14706,20201117130000
11648,20201130210000
17570,20201128170000
22989,20201120150000
10281,20201110000000
21809,20201109150000
10128,20201112150000
20170,20201130180000
21035,20201111190000
14944,20201116130000
15016,20201120170000
14866,20201117210000
24034,20201119180000
16803,20201127190000
11016,20201123180000
10134,20201111190000
23115,20201110190000
12968,20201101130000
11307,20201127220000
12875,20201126130000
16970,20201117190000
14387,20201124190000
20268,20201119180000
15393,20201123190000
18175,20201127180000
23844,20201106110000
21248,20201106120000
10827,20201113210000
12416,20201118220000
11841,20201107190000
17403,20201123160000
12920,20201106160000
21045,20201129170000
23166,20201123200000
24909,20201117160000
17520,20201109120000
20043,20201122110000
20093,20201112130000
22999,20201124170000
24222,20201102120000
16493,20201101230000
22085,20201108000000
23888,20201124140000
21690,20201125160000
24608,20201125000000
23077,20201119170000
24765,20201119120000
15390,20201119110000
12708,20201111110000
12839,20201109150000
16772,20201130150000
18597,20201118170000
21393,20201102170000
17546,20201124200000
19071,20201120180000
11150,20201120130000
13745,20201130150000
19446,20201119110000
10434,20201122130000
18347,20201106210000
15420,20201101130000
11418,20201112180000
12527,20201102210000
12760,20201110130000
10542,20201122230000
22540,20201104150000
23276,20201123180000
21261,20201102120000
20954,20201104020000
23568,20201111170000
23773,20201112130000
22294,20201103130000
20949,20201111150000
18179,20201106190000
24984,20201130150000
23355,20201117130000
19400,20201126150000
14306,20201127120000
23786,20201116200000
20831,20201121160000
23964,20201124130000
21284,20201126010000
20293,20201129150000
15764,20201127150000
23515,20201119150000
19207,20201112170000
16881,20201123150000
13638,20201130120000
13636,20201109130000
10407,20201102190000
16294,20201126130000
17360,20201118160000
20877,20201101090000
23099,20201119170000
11534,20201107110000
19498,20201105200000
18769,20201118200000
14649,20201116180000
19612,20201119120000
21639,20201126150000
22287,20201113150000
20617,20201109110000
12430,20201109160000
17777,20201123190000
11390,20201122230000
14190,20201127130000
14964,20201112180000
16583,20201124210000
21724,20201126110000
20552,20201115110000
13938,20201118160000
10327,20201124110000
13081,20201115180000
17790,20201129110000
10901,20201105220000
18577,20201121160000
21761,20201112130000
10208,20201117150000
13462,20201130220000
21722,20201105220000
19836,20201130120000
17059,20201118130000
15453,20201120160000
12385,20201125150000
10067,20201104180000
18105,20201123150000
12264,20201111170000
23109,20201124010000
17290,20201102110000
11687,20201116190000
22970,20201124150000
24442,20201103120000
10406,20201101130000
14632,20201120230000
16980,20201126160000
10876,20201105110000
18340,20201109170000
17768,20201118110000
16894,20201122190000
10202,20201123150000
11707,20201116130000
15954,20201124190000
14272,20201125130000
20046,20201125120000
13695,20201121120000
10518,20201120190000
13584,20201125120000
21285,20201105110000
10105,20201107140000
24639,20201130200000
11678,20201122160000
19117,20201107010000
21144,20201128230000
21792,20201124110000
24691,20201102160000
17528,20201130160000
19274,20201115020000
13165,20201103230000
12752,20201125220000
19692,20201109120000
13993,20201116120000
21858,20201104190000
16311,20201111120000
13561,20201112120000
18110,20201115140000
21146,20201103160000
23503,20201128160000
15858,20201120150000
18680,20201102150000
14116,20201110110000
21886,20201112150000
16078,20201121130000
11739,20201121130000
22993,20201103140000
14054,20201109160000
12143,20201121220000
18941,20201113120000
18581,20201105110000
23479,20201106160000
19076,20201122130000
17022,20201109120000
13157,20201127190000
17417,20201123150000
18957,20201107000000
17524,20201101010000
11394,20201105150000
12866,20201110110000
20804,20201112190000
13436,20201111170000
20429,20201102160000
11489,20201118150000
23283,20201102180000
22315,20201130190000
23395,20201109150000
17147,20201125150000
20327,20201121210000
20532,20201105180000
11385,20201122140000
14530,20201109190000
24205,20201102220000
14893,20201129150000
17495,20201110160000
21346,20201118130000
20015,20201102110000
21548,20201116120000
11727,20201106180000
19542,20201116160000
22903,20201111170000
21739,20201109230000
20225,20201109150000
14051,20201128110000
20396,20201106210000
15832,20201124120000
17208,20201124110000
24421,20201104010000
22808,20201103120000
19361,20201119170000
20287,20201111110000
20471,20201114150000
24200,20201102130000
13315,20201113150000
11625,20201114120000
22672,20201121230000
21147,20201130130000
10977,20201114160000
11184,20201112160000
12678,20201116150000
19038,20201110190000
18659,20201125180000
22214,20201125110000
15172,20201102140000
20173,20201130160000
16668,20201123160000
14003,20201127130000
12401,20201130140000
20845,20201129170000
14585,20201120130000
24124,20201125190000
12961,20201103190000
22306,20201109170000
24271,20201115220000
11693,20201103190000
13124,20201130110000
12563,20201124150000
10924,20201130170000
18561,20201122000000
13289,20201111160000
13490,20201126170000
13900,20201130110000
14234,20201118110000
22549,20201110110000
20694,20201127220000
22020,20201113110000
12334,20201105120000
22671,20201120220000
11623,20201125200000
11412,20201124120000
20643,20201127170000
15293,20201105120000
10373,20201117210000
17904,20201121130000
15895,20201102180000
24473,20201129150000
15238,20201103230000
16944,20201112160000
15644,20201109230000
11704,20201129190000
24654,20201102220000
14870,20201123130000
16002,20201130150000
23087,20201127000000
22010,20201120180000
17534,20201116150000
12734,20201112110000
22034,20201123180000
15645,20201112130000
20457,20201111160000
13987,20201101190000
13748,20201112100000
10892,20201113170000
19151,20201117180000
15951,20201126130000
19847,20201116130000
23215,20201108180000
12074,20201111130000
14283,20201104160000
16172,20201124110000
15384,20201128170000
18795,20201124160000
24033,20201117120000
21154,20201126170000
22316,20201119110000
20647,20201104200000
17718,20201125190000
22328,20201123180000
21429,20201130110000
19110,20201120180000
20179,20201102120000
21046,20201121130000
16265,20201129150000
17214,20201121120000
12198,20201110000000
17486,20201130190000
11852,20201110140000
22215,20201123150000
13633,20201126220000
23854,20201101020000
15877,20201114110000
18428,20201112120000
21145,20201123150000
17490,20201128130000
22015,20201120110000
21314,20201104130000
12772,20201118130000
15628,20201122110000
14077,20201105130000
17322,20201107010000
15400,20201105190000
15084,20201120230000
23106,20201105110000
24427,20201114130000
22260,20201115190000
13329,20201111150000
14540,20201122170000
11133,20201102160000
16924,20201118130000
19322,20201127120000
18081,20201120130000
17705,20201113120000
13583,20201112110000
23109,20201128230000
16614,20201112110000
15443,20201120110000
18662,20201110190000
21990,20201103190000
18717,20201125150000
19998,20201110180000
13919,20201103000000
19621,20201119190000
24445,20201104120000
17229,20201104200000
15475,20201120220000
12071,20201116220000
20349,20201116210000
19521,20201124160000
11212,20201124180000
22784,20201109150000
12953,20201108140000
12648,20201117200000
22857,20201119130000
11021,20201125170000
18227,20201107230000
23269,20201124130000
12483,20201123160000
23688,20201125120000
19873,20201122010000
16077,20201108190000
21752,20201111130000
17519,20201117230000
13097,20201116190000
13226,20201102230000
13376,20201110110000
12364,20201102150000
15387,20201119190000
24193,20201123160000
17266,20201104200000
19766,20201117190000
24956,20201111190000
11796,20201123150000
11579,20201104220000
11177,20201107130000
17526,20201119190000
21125,20201109230000
14322,20201106170000
16705,20201117120000
11123,20201128200000
14961,20201103160000
24145,20201127180000
13600,20201110200000
23286,20201113170000
17247,20201113190000
19750,20201112230000
23152,20201107220000
19566,20201110110000
16898,20201102190000
21194,20201113200000
12423,20201111220000
18001,20201127220000
16090,20201127160000
16309,20201109160000
12193,20201118150000
15031,20201106120000
19674,20201125190000
22022,20201119140000
23081,20201125000000
20828,20201102170000
13727,20201119110000
10487,20201117110000
14336,20201127220000
20154,20201111110000
24085,20201105150000
18295,20201119160000
17245,20201106130000
13838,20201123160000
18722,20201126120000
23586,20201105190000
19347,20201121000000
23091,20201111190000
19989,20201106120000
16016,20201112190000
10294,20201109180000
19550,20201103160000
23108,20201113170000
17408,20201120140000
21703,20201130160000
14361,20201113110000
10569,20201109130000
19914,20201126120000
13104,20201102110000
15513,20201123180000
22254,20201117120000
11081,20201109180000
14873,20201102160000
11686,20201127180000
20258,20201123010000
16799,20201106200000
12599,20201130120000
24242,20201102130000
13510,20201110120000
15408,20201119130000
16732,20201107110000
21872,20201126200000
17314,20201130110000
23971,20201108110000
20824,20201102160000
16327,20201102200000
21332,20201105180000
18352,20201130120000
21493,20201110200000
23018,20201120150000
12524,20201113120000
11528,20201109220000
23531,20201109150000
24976,20201127190000
19503,20201118120000
24498,20201117210000
18433,20201121200000
18335,20201102190000
20677,20201112170000
13030,20201124180000
21328,20201120000000
18241,20201104120000
15701,20201123210000
20940,20201120120000
15763,20201112110000
19908,20201108190000
22385,20201130220000
18889,20201116100000
13106,20201113230000
16259,20201119110000
17234,20201120150000
22337,20201118180000
24412,20201126160000
15089,20201112180000
22976,20201125160000
20204,20201101200000
19318,20201124210000
12931,20201111120000
18594,20201123190000
10571,20201123150000
11906,20201102160000
21426,20201120180000
22257,20201102110000
12884,20201115230000
14820,20201120130000
15148,20201111180000
17012,20201117150000
15334,20201118180000
24502,20201110170000
14950,20201120000000
19261,20201125160000
16910,20201114130000
19218,20201107120000
15569,20201118110000
21413,20201118110000
11837,20201106150000
10067,20201103180000
11556,20201118170000
23456,20201120170000
16988,20201121110000
19650,20201113190000
21120,20201118170000
14107,20201112110000
19611,20201123160000
23940,20201107110000
24997,20201115150000
19768,20201125190000
15051,20201109110000
18306,20201124190000
10895,20201116110000
13852,20201105110000
12357,20201103120000
15119,20201130130000
16276,20201102140000
23442,20201115170000
19429,20201130110000
23072,20201115220000
15122,20201126140000
24196,20201103130000
18407,20201104110000
10833,20201110110000
13366,20201111170000
21938,20201125190000
24042,20201120200000
10692,20201103150000
21827,20201124220000
19331,20201105170000
16619,20201123120000
18684,20201126190000
24353,20201121190000
20609,20201124000000
22626,20201112150000
13432,20201130150000
17964,20201102150000
14432,20201130180000
17785,20201113130000
19508,20201102150000
21867,20201113190000
17618,20201121120000
20755,20201103220000
11875,20201118130000
17042,20201105150000
15126,20201120180000
13445,20201116220000
23931,20201119110000
19268,20201119130000
20343,20201109180000
13669,20201120130000
19836,20201130130000
13141,20201109110000
23755,20201104180000
21736,20201117110000
10255,20201124150000
18829,20201111210000
16506,20201116180000
16156,20201123120000
18533,20201117230000
20985,20201124180000
23721,20201102120000
21749,20201119190000
21516,20201106150000
20301,20201127120000
19018,20201110160000
23999,20201114030000
17014,20201115040000
10488,20201111180000
13355,20201110180000
15406,20201103230000
20652,20201127120000
11571,20201111120000
10814,20201126110000
19874,20201102220000
11990,20201102130000
23980,20201103110000
13266,20201125210000
12203,20201115020000
24294,20201103000000
19911,20201123120000
24382,20201105130000
11935,20201120130000
11214,20201107160000
15025,20201102190000
13608,20201103120000
16555,20201129130000
12486,20201117000000
22788,20201118150000
23032,20201126120000
11098,20201130110000
15827,20201104190000
18907,20201118210000
10984,20201125150000
10154,20201120200000
18448,20201127160000
14021,20201104120000
17629,20201120120000
20395,20201120150000
12869,20201124110000
10357,20201124160000
16359,20201109150000
19776,20201104120000
19931,20201119210000
18391,20201121220000
15818,20201125170000
22144,20201116110000
13453,20201105130000
20257,20201112190000
19737,20201127230000
13369,20201103140000
24158,20201124110000
16471,20201130120000
22219,20201123100000
15090,20201128220000
16439,20201112120000
14103,20201110150000
22972,20201125150000
21454,20201114110000
19508,20201113000000
19153,20201122220000
23620,20201127010000
17424,20201107190000
21080,20201106150000
11045,20201116110000
15811,20201109180000
18080,20201123160000
23429,20201128150000
13616,20201123180000
23472,20201107130000
17743,20201129210000
14183,20201123230000
21503,20201109140000
22080,20201123180000
11213,20201125130000
14441,20201111110000
16094,20201126220000
14324,20201103210000
15188,20201103190000
10395,20201105170000
22713,20201129160000
21008,20201109210000
17749,20201112190000
24660,20201110160000
11865,20201116120000
16544,20201109140000
16430,20201119160000
17026,20201104130000
12043,20201103220000
10329,20201116210000
15933,20201127230000
13014,20201112230000
19655,20201124120000
12733,20201126150000
10207,20201126190000
13192,20201121160000
15134,20201125170000
14451,20201112230000
18594,20201121140000
17221,20201110130000
17761,20201127180000
21476,20201104170000
22831,20201112120000
15429,20201102150000
15416,20201123150000
23417,20201119190000
22571,20201104130000
12099,20201126130000
15922,20201109130000
22740,20201130130000
22010,20201123130000
10145,20201124180000
22825,20201107170000
11184,20201102150000
12271,20201123170000
17098,20201123190000
19721,20201102190000
17916,20201111130000
17716,20201118150000
21373,20201102100000
20461,20201122160000
20965,20201109220000
21692,20201118160000
14524,20201101190000
10804,20201109190000
18815,20201123130000
15893,20201120130000
10284,20201130140000
21834,20201103160000
18234,20201102110000
18597,20201121140000
16042,20201110120000
19987,20201109130000
10353,20201128200000
24312,20201117130000
24629,20201127210000
19613,20201103210000
15114,20201103220000
15979,20201129130000
16667,20201102110000
10271,20201116190000
12048,20201125190000
18173,20201127110000
18696,20201120200000
13542,20201117130000
21469,20201125160000
21656,20201116120000
19238,20201126180000
21151,20201126030000
23993,20201116110000
17833,20201109180000
16348,20201116160000
23409,20201130200000
24183,20201102120000
15686,20201123180000
23014,20201130180000
11649,20201104110000
21511,20201107120000
15179,20201125200000
23471,20201124110000
10206,20201106120000
17730,20201104180000
11062,20201120200000
13651,20201124130000
18503,20201130170000
12501,20201110000000
18755,20201116110000
22406,20201104010000
21062,20201106150000
10384,20201113170000
18338,20201122120000
13214,20201125200000
16371,20201102110000
20916,20201102120000
10614,20201113160000
22643,20201125180000
16081,20201130160000
24670,20201106150000
22154,20201119180000
11562,20201123130000
14960,20201119160000
11998,20201112130000
18256,20201113000000
14984,20201112000000
18290,20201102170000
11962,20201109090000
16241,20201119170000
22527,20201127210000
14477,20201123180000
22523,20201111190000
24838,20201113220000
22132,20201110130000
16360,20201116160000
21214,20201110220000
15155,20201109190000
20462,20201126120000
24030,20201110180000
14703,20201120120000
23860,20201106210000
24780,20201109190000
10168,20201102170000
24563,20201120150000
22120,20201126230000
24324,20201113220000
19884,20201117130000
10968,20201106180000
18930,20201130130000
21303,20201128120000
23621,20201120110000
20524,20201125220000
17154,20201114050000
23009,20201106190000
20958,20201106120000
14729,20201102190000
11766,20201106110000
13744,20201111230000
22755,20201130190000
17514,20201104190000
24424,20201105170000
15927,20201106110000
17673,20201114220000
10374,20201105110000
10751,20201113110000
18225,20201125170000
21748,20201107150000
21344,20201123190000
14175,20201116110000
17835,20201119180000
22651,20201126130000
16105,20201117190000
19823,20201105150000
20303,20201110120000
22207,20201105180000
15528,20201120170000
17453,20201126020000
16790,20201124170000
13948,20201116130000
22534,20201123220000
21007,20201109120000
15620,20201119220000
18543,20201116190000
23576,20201116130000
22772,20201123110000
24220,20201102170000
23985,20201130140000
15049,20201117140000
18215,20201114100000
12128,20201104150000
12315,20201129220000
15900,20201124130000
24633,20201126150000
18828,20201118200000
24191,20201102140000
12498,20201108210000
10345,20201121130000
17190,20201121140000
14878,20201103180000
