,0
3968,0.0060652792
3969,0.14751956
3970,1.0
3971,0.1539545
3972,0.102178514
3973,0.02060008
3974,0.07177496
3975,0.18352515
3976,0.0005787611
3977,0.60683024
3978,0.9982022
3979,0.99998283
3980,0.31791282
3981,0.17586544
3982,1.0
3983,1.0
3984,0.16794151
3985,0.90412194
3986,0.8913216
3987,0.7594142
3988,0.07903692
3989,0.14819577
3990,0.072472095
3991,1.0
3992,0.10371187
3993,0.04087743
3994,0.00435099
3995,0.06232807
3996,1.0
3997,0.99961627
3998,0.1771692
3999,0.019572258
4000,0.031026632
4001,0.017931193
4002,0.045048147
4003,0.19128412
4004,0.6895505
4005,0.9504945
4006,0.17726338
4007,0.0156157315
4008,0.05758947
4009,0.028463036
4010,0.4032888
4011,1.0
4012,0.005982727
4013,0.049523294
4014,0.10629949
4015,0.13323626
4016,0.0540241
4017,0.1921409
4018,0.0019965172
4019,0.04207617
4020,0.006354928
4021,0.017370999
4022,1.0
4023,0.75305295
4024,0.19743168
4025,0.3389883
4026,0.022247106
4027,0.0113455355
4028,0.090580314
4029,0.5971843
4030,0.9855242
4031,0.09502348
4032,0.27575767
4033,0.02904734
4034,0.5142749
4035,0.9891846
4036,0.8693682
4037,0.0023596883
4038,0.083480775
4039,0.2158157
4040,0.5486956
4041,1.0
4042,0.37059325
4043,0.00013127923
4044,0.3541363
4045,0.9958306
4046,0.10861394
4047,0.16263428
4048,0.15658545
4049,0.06718317
4050,1.0
4051,0.27962092
4052,0.13830543
4053,0.8317778
4054,0.0021108985
4055,0.23578888
4056,0.009198338
4057,0.38996488
4058,0.1638605
4059,0.07653341
4060,0.11149028
4061,0.3001892
4062,1.0
4063,0.01421085
4064,0.13041118
4065,0.99991995
4066,0.31562865
4067,0.03887385
4068,0.00050121546
4069,0.19311863
4070,0.15398267
4071,0.9963921
4072,0.10360655
4073,0.35108843
4074,0.9577035
4075,0.001667589
4076,0.99875224
4077,0.9821656
4078,0.011617392
4079,0.73218924
4080,0.06620133
4081,0.010754347
4082,0.26953876
4083,0.04673478
4084,0.17487714
4085,0.67339855
4086,0.047769517
4087,0.112010896
4088,0.99999493
4089,0.00029984117
4090,0.02159983
4091,0.22329056
4092,0.09167749
4093,0.4058286
4094,0.006703168
4095,0.10042992
4096,0.34215134
4097,1.0
4098,0.19183913
4099,0.6385096
4100,0.015123934
4101,1.0
4102,0.30618748
4103,0.44990876
4104,0.17103907
4105,1.0
4106,0.038798302
4107,0.019976348
4108,1.0
4109,1.0
4110,0.1899781
4111,0.08641049
4112,0.06157717
4113,0.046039015
4114,0.06311044
4115,0.008066475
4116,0.013415009
4117,0.046163023
4118,0.09192914
4119,0.17021284
4120,0.039823294
4121,0.009673148
4122,0.9960804
4123,0.11623415
4124,0.19594267
4125,0.12118107
4126,1.0
4127,0.7236926
4128,0.008581758
4129,0.9800568
4130,0.0024858117
4131,1.0
4132,0.9963782
4133,0.71616673
4134,0.2492083
4135,0.008549303
4136,0.036422253
4137,0.18753809
4138,0.23276576
4139,0.123856485
4140,0.16125032
4141,0.09870654
4142,0.15455362
4143,1.0
4144,0.0068053007
4145,0.99768806
4146,0.11207926
4147,0.031127095
4148,0.117391646
4149,0.812298
4150,0.99998283
4151,0.7386947
4152,1.0
4153,0.20299113
4154,0.87154055
4155,0.883989
4156,0.13603678
4157,0.806998
4158,0.05400759
4159,0.05368167
4160,0.99352384
4161,0.99886847
4162,0.13775125
4163,0.68528855
4164,0.12648106
4165,0.110952735
4166,0.021901071
4167,1.0
4168,0.036521286
4169,0.0025568008
4170,0.00035777688
4171,1.0
4172,0.021884978
4173,0.13711819
4174,0.09062332
4175,0.016768605
4176,0.13642505
4177,0.22685134
4178,0.9639382
4179,0.27306634
4180,0.00049582124
4181,0.03177014
4182,0.12548333
4183,0.04064396
4184,0.06802729
4185,0.9999989
4186,0.32533675
4187,0.5954005
4188,0.05101025
4189,0.00026732683
4190,1.0
4191,1.0
4192,0.03806418
4193,0.078873426
4194,0.14292634
4195,0.13107845
4196,0.07078901
4197,0.022596985
4198,0.07139805
4199,0.9977031
4200,0.9999994
4201,0.12194985
4202,0.38780788
4203,0.0130980015
4204,0.043105453
4205,1.0
4206,0.19554776
4207,1.0
4208,0.02564168
4209,0.9769458
4210,0.04828164
4211,0.12535232
4212,0.3493599
4213,0.75629604
4214,0.000107720865
4215,0.27692446
4216,0.041820765
4217,0.22015631
4218,0.0919697
4219,1.0
4220,0.038857877
4221,1.0
4222,0.0046565235
4223,8.298829e-06
4224,0.87390435
4225,0.15445969
4226,0.19874722
4227,0.046826154
4228,0.19153011
4229,0.045339853
4230,0.027653635
4231,0.10380748
4232,0.1226871
4233,0.030114442
4234,0.30425605
4235,0.21181569
4236,1.0
4237,0.06327453
4238,0.32549533
4239,1.0
4240,0.0550524
4241,0.0022193491
4242,0.34232217
4243,0.086131364
4244,0.008652449
4245,0.13156426
4246,0.1428881
4247,0.20098862
4248,0.0034013689
4249,1.0
4250,0.16348246
4251,0.4484162
4252,0.22830963
4253,0.9099493
4254,0.16086516
4255,0.90626454
4256,0.9058412
4257,0.80640686
4258,0.016349494
4259,0.08579481
4260,0.018129349
4261,0.046854436
4262,0.9606471
4263,0.99999917
4264,1.0
4265,0.006126702
4266,0.3730918
4267,0.1704514
4268,0.9994831
4269,0.09788069
4270,0.6907974
4271,0.99994564
4272,0.24433386
4273,0.15475771
4274,0.04644534
4275,0.99922204
4276,0.011298656
4277,1.0
4278,0.9144699
4279,0.211844
4280,0.2950198
4281,0.043169558
4282,0.04388064
4283,0.04016298
4284,0.99773717
4285,0.15279052
4286,0.16230959
4287,0.1480954
4288,5.8358077e-05
4289,0.49733716
4290,5.5953983e-08
4291,0.8869302
4292,0.00018826127
4293,0.021136403
4294,0.99293333
4295,0.06695628
4296,1.0
4297,5.7368916e-06
4298,0.33768967
4299,1.0
4300,0.036084235
4301,0.17924711
4302,0.9999956
4303,0.23364583
4304,0.3093713
4305,0.9698142
4306,1.0
4307,0.024314433
4308,0.94263864
4309,0.07553807
4310,0.70314866
4311,1.0
4312,1.0
4313,0.022706509
4314,0.0030676723
4315,0.3153081
4316,0.2116451
4317,0.08907002
4318,1.0
4319,0.064643115
4320,0.13032922
4321,0.00047129393
4322,0.17882633
4323,0.9380474
4324,0.01205951
4325,0.15880972
4326,0.99034435
4327,0.13266814
4328,0.009314299
4329,0.12801921
4330,0.9183998
4331,0.035918295
4332,0.23304561
4333,0.12968937
4334,0.009576291
4335,0.22103003
4336,0.07539275
4337,3.7369013e-05
4338,0.029299378
4339,0.46367258
4340,0.94516695
4341,0.20149854
4342,0.1277473
4343,0.07528433
4344,0.026298702
4345,0.1746893
4346,1.0
4347,0.12632033
4348,0.10929185
4349,1.0
4350,0.99864507
4351,0.052040607
4352,0.16944656
4353,0.5861436
4354,1.0
4355,1.0
4356,0.061628997
4357,0.07762581
4358,0.3460309
4359,0.01937449
4360,0.00015345216
4361,0.014693409
4362,0.3366012
4363,0.47166568
4364,0.98411703
4365,0.17691255
4366,0.0029699802
4367,0.059132516
4368,0.72201204
4369,0.35062444
4370,0.22599456
4371,0.15423772
4372,0.00935185
4373,0.9995029
4374,0.17798546
4375,0.7159479
4376,0.31429744
4377,0.12953126
4378,0.076871604
4379,0.29843622
4380,1.0
4381,0.7666868
4382,0.14729664
4383,0.017955005
4384,0.98175085
4385,0.3874415
4386,0.045599937
4387,1.0
4388,0.11312112
4389,0.8755882
4390,0.12576991
4391,0.17391437
4392,0.018334001
4393,0.94599926
4394,0.05952543
4395,0.13675088
4396,0.9524416
4397,0.17897981
4398,0.18934813
4399,0.05131352
4400,0.009758562
4401,0.058012962
4402,0.99938196
4403,0.30719757
4404,0.2168026
4405,0.7910593
4406,1.0
4407,0.7497287
4408,0.22595453
4409,0.54555935
4410,0.17337015
4411,8.45689e-05
4412,1.0
4413,0.13326484
4414,0.20512971
4415,0.08711767
4416,0.10891107
4417,0.0118893385
4418,0.13666195
4419,0.9992639
4420,0.21824616
4421,0.23673564
4422,0.23479784
4423,0.085095376
4424,0.34091717
4425,0.6410161
4426,0.1161139
4427,0.999846
4428,0.06401178
4429,0.19562915
4430,1.0
4431,0.107026786
4432,0.62852514
4433,0.21138069
4434,0.058067262
4435,0.92996514
4436,0.8766506
4437,0.07012576
4438,0.22677207
4439,0.0014129877
4440,0.060101897
4441,0.14767179
4442,0.023227096
4443,0.15002409
4444,0.98669326
4445,0.15957221
4446,2.9859362e-07
4447,0.023064107
4448,0.3022874
4449,0.044116795
4450,0.0766398
4451,0.5625856
4452,0.1944618
4453,0.22955516
4454,1.0
4455,0.2087624
4456,1.0
4457,1.0
4458,1.0
4459,0.06357989
4460,0.044330418
4461,0.99999386
4462,0.13877651
4463,0.0011705458
4464,0.6421666
4465,0.14497536
4466,0.9860027
4467,1.0
4468,0.062429726
4469,0.14117795
4470,0.99999666
4471,0.6857888
4472,0.28826296
4473,1.0
4474,0.66781306
4475,0.11983979
4476,1.0
4477,0.08900881
4478,0.08625704
4479,0.121102035
4480,0.026047021
4481,0.56592584
4482,0.43491593
4483,0.12039539
4484,0.077319235
4485,0.18978223
4486,0.021167636
4487,0.06305921
4488,0.11687735
4489,0.99999976
4490,1.0
4491,0.9996164
4492,1.0
4493,0.026176304
4494,0.41320395
4495,0.95137715
4496,0.042625397
4497,0.6434343
4498,0.9278548
4499,0.39505976
4500,0.017034769
4501,0.18264055
4502,1.0
4503,0.068728805
4504,0.20030859
4505,0.22694615
4506,0.15079346
4507,0.012052476
4508,0.2216824
4509,0.114658
4510,0.042139918
4511,0.6891653
4512,0.83537304
4513,0.10609165
4514,0.6143433
4515,0.99891984
4516,0.12258038
4517,0.084198266
4518,0.04798004
4519,0.23898143
4520,0.05133003
4521,0.017388374
4522,0.52733123
4523,0.033123493
4524,0.07054931
4525,0.99801743
4526,0.4023684
4527,0.6997711
4528,0.9769504
4529,0.1466951
4530,0.07547793
4531,0.9999928
4532,0.9306009
4533,0.0015656352
4534,0.1162093
4535,0.6399586
4536,0.14800099
4537,0.47386935
4538,0.16094425
4539,0.21358538
4540,0.8967173
4541,0.33441663
4542,0.9991466
4543,0.7270455
4544,0.5205766
4545,0.99299765
4546,0.009913713
4547,0.85059893
4548,0.34114057
4549,0.9254135
4550,0.4587466
4551,0.19266298
4552,0.14864048
4553,0.9936236
4554,0.9750308
4555,0.15646297
4556,1.0
4557,0.019997329
4558,0.13399124
4559,0.8568591
4560,0.13119948
4561,0.0059089363
4562,0.009174913
4563,0.6437614
4564,0.2260296
4565,0.047531962
4566,0.004257977
4567,1.0
4568,1.0
4569,0.10617238
4570,3.8891158e-06
4571,0.99534583
4572,0.74581283
4573,0.23344055
4574,0.9999794
4575,0.011860609
4576,0.105487645
4577,1.0
4578,0.11333802
4579,3.5623023e-05
4580,1.0
4581,0.35058406
4582,1.0
4583,0.051972985
4584,0.020595968
4585,0.26009867
4586,0.81074643
4587,0.9863967
4588,0.9985919
4589,0.16246039
4590,0.10983023
4591,0.39776528
4592,0.756778
4593,1.0
4594,0.9500921
4595,0.14136967
4596,0.014180273
4597,1.0
4598,0.11407587
4599,1.0
4600,0.47246414
4601,0.048303694
4602,0.15664223
4603,0.05319053
4604,0.0048923194
4605,0.99998856
4606,0.08354294
4607,0.1089845
4608,0.8458842
4609,0.9997145
4610,0.9312127
4611,0.18106422
4612,0.11632165
4613,0.11681262
4614,0.99997675
4615,0.7478516
4616,0.35767794
4617,0.06565699
4618,0.3187701
4619,0.080545425
4620,0.97841007
4621,0.09642476
4622,0.07589063
4623,0.45338252
4624,0.99755955
4625,0.3631008
4626,0.010439247
4627,0.9999978
4628,0.999995
4629,0.13885134
4630,5.9692475e-06
4631,0.19827014
4632,0.4466022
4633,0.0106833875
4634,0.010602087
4635,0.9998271
4636,0.9959238
4637,0.09880906
4638,0.70617914
4639,0.024410456
4640,0.014664531
4641,0.1216428
4642,0.09003797
4643,0.08290005
4644,0.091745466
4645,0.025662929
4646,0.64942586
4647,0.9184588
4648,0.6665484
4649,0.2010225
4650,0.0043461323
4651,1.0
4652,0.099945694
4653,0.10487878
4654,0.009704351
4655,0.9999972
4656,0.21210793
4657,0.14661744
4658,0.023016661
4659,0.998105
4660,0.16585118
4661,0.15644908
4662,0.9996695
4663,0.1520065
4664,0.9459493
4665,0.4580597
4666,0.14177245
4667,0.16618556
4668,0.10218018
4669,0.63059425
4670,0.008445591
4671,0.50498664
4672,0.116888225
4673,0.31386435
4674,1.0
4675,0.34915364
4676,0.11995968
4677,0.19479787
4678,0.8036407
4679,0.03509572
4680,0.24936649
4681,0.09415698
4682,0.06927982
4683,0.09901136
4684,0.1238454
4685,0.17742792
4686,0.5708074
4687,1.0
4688,0.21756297
4689,0.024633348
4690,0.046925575
4691,0.14613914
4692,0.4435391
4693,0.23833546
4694,0.107179314
4695,1.0
4696,0.07118824
4697,0.91024375
4698,0.9846377
4699,0.0041067004
4700,0.66899806
4701,0.2773177
4702,0.31961894
4703,0.9999317
4704,1.0
4705,0.9603751
4706,0.96708876
4707,0.008858323
4708,0.6606048
4709,2.1854846e-11
4710,0.93577313
4711,0.030898958
4712,0.22967851
4713,0.13500392
4714,0.09061167
4715,0.19657263
4716,0.5489883
4717,0.0322634
4718,0.0017741323
4719,0.40620145
4720,0.017068148
4721,0.101272255
4722,0.999627
4723,0.99683046
4724,0.124361336
4725,0.12319964
4726,0.41784862
4727,0.13076577
4728,0.18903369
4729,0.5945011
4730,0.014700651
4731,0.2591762
4732,1.0
4733,0.98282915
4734,1.0
4735,0.8000349
4736,1.0
4737,0.11315721
4738,0.12187511
4739,0.9569761
4740,0.9027238
4741,0.953959
4742,0.264398
4743,0.8541366
4744,0.045644194
4745,0.06552446
4746,1.0
4747,0.014988273
4748,0.1405653
4749,0.079827845
4750,1.0
4751,0.0771479
4752,0.21771914
4753,0.13239738
4754,1.0
4755,0.99964464
4756,0.117979795
4757,0.96879935
4758,0.0
4759,1.0
4760,0.11873275
4761,0.22978604
4762,0.21747231
4763,3.127662e-05
4764,0.14198041
4765,0.0047189295
4766,0.74849504
4767,0.006717235
4768,0.21414822
4769,0.58024824
4770,0.1567488
4771,0.21403247
4772,0.3943736
4773,0.724037
4774,1.0
4775,0.0008588135
4776,0.8195679
4777,0.07894015
4778,0.0041106343
4779,0.1533846
4780,0.030108303
4781,0.15065971
4782,0.26471046
4783,0.10056558
4784,0.22284967
4785,0.02670613
4786,0.34165418
4787,0.9887131
4788,0.06093344
4789,0.0017916858
4790,0.00031086802
4791,0.99999243
4792,0.09818879
4793,0.18001795
4794,0.11120507
4795,0.9201738
4796,1.0
4797,0.99999875
4798,0.073114425
4799,1.6371727e-05
4800,0.2276715
4801,1.0
4802,0.09720117
4803,0.9998102
4804,0.466632
4805,0.9935691
4806,0.46426967
4807,0.37197787
4808,0.17836782
4809,0.9999999
4810,0.43326178
4811,0.048109025
4812,0.003222078
4813,0.14735353
4814,0.13934693
4815,0.026657313
4816,0.9987653
4817,0.9233873
4818,0.9907732
4819,2.2606906e-05
4820,0.17718461
4821,0.31290284
4822,0.20284745
4823,0.12911233
4824,1.0
4825,0.10929856
4826,0.25865006
4827,0.09236154
4828,0.0050986707
4829,0.08740857
4830,0.43238884
4831,0.146977
4832,0.0036456585
4833,0.009663641
4834,0.085127115
4835,0.8995929
4836,0.15996757
4837,0.050951302
4838,0.99588346
4839,1.0
4840,0.5760988
4841,1.0
4842,0.08527404
4843,0.13749626
4844,0.18572974
4845,0.03402266
4846,0.99999976
4847,0.08574134
4848,0.033192426
4849,0.10624859
4850,0.2753685
4851,0.53897434
4852,0.99889165
4853,0.9995259
4854,0.013822675
4855,0.9665232
4856,0.035359055
4857,0.5176227
4858,0.1903868
4859,0.009620875
4860,0.22057164
4861,0.85566473
4862,0.11065373
4863,0.98539746
4864,0.20088372
4865,1.0
4866,0.009945303
4867,0.035576135
4868,0.30581772
4869,0.05451852
4870,0.015163362
4871,0.004534453
4872,0.1233294
4873,0.99999106
4874,1.0
4875,0.1747042
4876,0.20967406
4877,0.22676766
4878,0.29045933
4879,0.033798695
4880,0.011338145
4881,0.90602225
4882,0.065416306
4883,0.11593139
4884,0.1626176
4885,0.99999833
4886,0.04017526
4887,0.0949091
4888,0.18051854
4889,0.28872195
4890,1.0
4891,0.04343295
4892,0.059803814
4893,0.42407387
4894,0.09218651
4895,0.1722304
4896,0.18269041
4897,0.097326875
4898,0.0982821
4899,0.1636076
4900,1.0
4901,0.99847543
4902,0.16939586
4903,0.9999975
4904,0.09713638
4905,0.13468975
4906,1.0
4907,0.12700227
4908,0.07772586
4909,0.031764835
4910,0.006429106
4911,0.9995706
4912,0.12059155
4913,0.20813334
4914,0.9708087
4915,0.055884033
4916,0.024162829
4917,0.14639893
4918,0.737415
4919,0.28648624
4920,0.36315793
4921,0.0666056
4922,0.13195556
4923,1.0
4924,0.14674625
4925,0.9030168
4926,1.0
4927,1.0
4928,0.6121871
4929,0.0072357357
4930,0.2594104
4931,0.9999992
4932,0.14640236
4933,0.005440265
4934,1.0
4935,0.042018294
4936,0.17723584
4937,0.13332176
4938,0.96430224
4939,0.78800285
4940,0.12586445
4941,3.6121048e-05
4942,0.9498185
4943,0.02942738
4944,1.0
4945,0.025486648
4946,0.11759558
4947,0.16445178
4948,0.6983426
4949,0.0013063252
4950,0.022875309
4951,0.26845193
4952,0.1310637
4953,0.13104418
4954,0.14406562
4955,0.08512488
4956,0.25722283
4957,0.99348944
4958,0.068822265
4959,1.0
4960,0.999104
4961,0.22794682
4962,1.0
4963,0.035830528
4964,0.019446582
4965,0.095452696
4966,0.999998
4967,0.10369483
4968,0.07337859
4969,0.013981491
4970,0.00042763352
4971,1.0
4972,0.0006199479
4973,0.010245055
4974,0.099846035
4975,0.16585553
4976,0.015706062
4977,0.03241414
4978,0.2206353
4979,0.99946773
4980,1.0
4981,1.0
4982,0.4759562
4983,0.0016649961
4984,0.6553948
4985,0.065084755
4986,0.7656226
4987,0.29504284
4988,1.0
4989,0.00958398
4990,0.44196087
4991,0.4610551
4992,0.1303738
4993,0.4041313
4994,0.008983731
4995,0.974012
4996,1.0
4997,0.0149663985
4998,0.0025617182
4999,0.9519217
5000,0.00088217854
5001,0.06340641
5002,0.08128539
5003,0.7887275
5004,0.17680407
5005,0.2584147
5006,0.19409904
5007,0.12981561
5008,0.04058072
5009,0.037785262
5010,0.005044341
5011,1.0
5012,0.15706399
5013,0.20771024
5014,0.9098931
5015,0.12710941
5016,0.32342613
5017,0.99842656
5018,0.17997703
5019,0.10399145
5020,0.9507277
5021,0.02244401
5022,0.108094215
5023,0.024710208
5024,0.00017464161
5025,0.00043052435
5026,0.41913146
5027,1.0
5028,0.7325641
5029,0.0136987865
5030,0.99663794
5031,0.0038351715
5032,0.90000063
5033,0.9953296
5034,0.6514902
5035,0.00016272068
5036,0.026936918
5037,0.85895073
5038,0.00047582388
5039,0.022615224
5040,0.11439982
5041,0.13784674
5042,1.0
5043,0.119968265
5044,0.054701954
5045,0.03477481
5046,0.059547722
5047,0.075688064
5048,0.9151232
5049,0.14381906
5050,0.063400865
5051,0.05252096
5052,0.16577312
5053,0.9361975
5054,1.0
5055,1.0
5056,1.0
5057,1.0
5058,0.012484401
5059,0.4356985
5060,0.99847835
5061,0.18642354
5062,1.0
5063,0.058617145
5064,0.0139808655
5065,0.83707184
5066,0.026350528
5067,0.16256762
5068,0.7607595
5069,0.14241862
5070,0.32587713
5071,0.09373069
5072,0.011696905
5073,1.0
5074,0.047718763
5075,0.24114591
5076,0.15661809
5077,0.3488928
5078,1.0
5079,0.11436972
5080,0.30168533
5081,0.1486848
5082,0.6335596
5083,0.014616728
5084,0.14077431
5085,0.02531895
5086,0.116438895
5087,0.2327874
5088,0.99832284
5089,0.094640255
5090,0.17680517
5091,1.0
5092,0.12926668
5093,0.11479959
5094,0.1434741
5095,0.9677868
5096,0.24430054
5097,0.13326204
5098,0.146018
5099,0.0026717186
5100,0.06629521
5101,0.27544498
5102,0.8318441
5103,0.009981006
5104,0.9999982
5105,0.1276243
5106,0.43219584
5107,1.0
5108,0.062592864
5109,0.11995143
5110,0.011973828
5111,0.03614238
5112,0.10702461
5113,0.21588516
5114,0.21548036
5115,0.13946229
5116,1.0
5117,0.13627645
5118,0.09322649
5119,0.60070413
5120,1.0
5121,0.12218329
5122,0.017685235
5123,0.05381596
5124,0.9870838
5125,0.5970456
5126,0.13111192
5127,0.011720419
5128,0.11221063
5129,0.0035202801
5130,0.17305094
5131,0.21853065
5132,1.0
5133,0.13444695
5134,0.012970686
5135,0.14419219
5136,0.0125801265
5137,0.20821026
5138,0.029542595
5139,0.08147141
5140,0.9982529
5141,0.02753213
5142,0.16666079
5143,0.0012369156
5144,0.12269688
5145,1.0
5146,0.10536042
5147,0.08249876
5148,0.16463637
5149,0.01117596
5150,0.81215847
5151,0.39095432
5152,0.97125256
5153,0.14457396
5154,0.041644454
5155,0.20000246
5156,0.08677745
5157,0.0775795
5158,0.1515477
5159,0.06112179
5160,0.13717437
5161,0.001990825
5162,0.999145
5163,1.0
5164,0.96981704
5165,0.08381626
5166,0.7411026
5167,1.0
5168,0.5826129
5169,0.24216011
5170,0.2116088
5171,0.051659346
5172,0.9510679
5173,0.015982598
5174,0.1953631
5175,0.0714398
5176,0.94915366
5177,1.0
5178,0.84181166
5179,0.9660897
5180,0.18881878
5181,0.14559549
5182,0.14672303
5183,0.07052675
5184,0.2274195
5185,0.2996921
5186,0.19102737
5187,0.99933827
5188,0.044430733
5189,0.616878
5190,0.16053045
5191,0.043260276
5192,0.15692225
5193,0.11807579
5194,1.0
5195,0.02590692
5196,0.31109625
5197,0.15089977
5198,0.19487947
5199,0.064979255
5200,0.20854717
5201,1.0
5202,0.93371916
5203,0.48644635
5204,0.15517426
5205,1.0
5206,0.8915041
5207,0.99975085
5208,0.08616215
5209,5.8826636e-06
5210,0.123125106
5211,0.0112428665
5212,1.0
5213,0.8858915
5214,6.5094384e-05
5215,0.018927753
5216,0.07144365
5217,0.98230106
5218,0.74983895
5219,0.1866579
5220,0.99821174
5221,1.0
5222,0.00677523
5223,0.08162436
5224,0.043197066
5225,0.0058136582
5226,0.18352094
5227,1.0
5228,0.018758774
5229,1.0
5230,0.19894451
5231,0.0044308305
5232,0.15682325
5233,0.059683323
5234,0.24514997
5235,0.9997956
5236,0.14148295
5237,0.9450667
5238,0.6538646
5239,1.0
5240,0.30319786
5241,0.16757914
5242,0.054037064
5243,0.048493743
5244,0.99817395
5245,3.754118e-05
5246,0.014965862
5247,0.94683397
5248,1.0
5249,0.9999641
5250,0.031431377
5251,0.6226461
5252,0.13306507
5253,0.09876543
5254,0.006499201
5255,0.16564295
5256,0.026269227
5257,0.11500269
5258,0.026323766
5259,0.040823907
5260,0.18307042
5261,0.04499522
5262,0.32439548
5263,0.17332485
5264,0.3988379
5265,0.16278467
5266,0.07780382
5267,0.0044020414
5268,0.8979343
5269,0.10813445
5270,0.9999888
5271,0.1267739
5272,0.33012098
5273,0.19478199
5274,3.1834507e-13
5275,0.12801224
5276,0.59476167
5277,0.14405823
5278,0.037498564
5279,1.0
5280,0.010537952
5281,0.18532154
5282,0.0058222115
5283,0.0015945137
5284,0.039041102
5285,0.08710334
5286,1.0
5287,0.19843698
5288,0.16091809
5289,0.8667029
5290,1.0
5291,0.09838703
5292,0.99982554
5293,0.23993161
5294,0.15080503
5295,0.22886786
5296,1.0
5297,0.9999969
5298,0.12547734
5299,0.034755886
5300,1.0
5301,0.115959644
5302,0.1704551
5303,0.14995977
5304,0.018332899
5305,0.6684699
5306,0.25978908
5307,0.7258605
5308,1.0
5309,0.054923028
5310,0.17254442
5311,1.4046313e-06
5312,0.026028663
5313,0.15129009
5314,0.11370465
5315,0.99956274
5316,0.8873011
5317,0.11107546
5318,1.0
5319,0.08197707
5320,0.0031885803
5321,0.54403996
5322,0.6705944
5323,1.0
5324,0.01482439
5325,0.00086960196
5326,0.21945956
5327,0.12264341
5328,1.0
5329,0.99377966
5330,0.02342388
5331,0.0021609962
5332,0.11791542
5333,0.13059399
5334,0.031869978
5335,0.87650734
5336,0.05246666
5337,0.17319429
5338,0.15006417
5339,0.21358684
5340,0.11705682
5341,0.050605804
5342,0.3817085
5343,0.19806534
5344,0.05760297
5345,0.14814422
5346,0.99996656
5347,0.109245986
5348,1.0
5349,0.2609024
5350,0.05447963
5351,0.18416232
5352,0.9794006
5353,0.22196394
5354,1.0
5355,0.13298768
5356,0.017246544
5357,0.24778873
5358,0.46499243
5359,0.00961557
5360,0.9982877
5361,0.14425865
5362,0.96103936
5363,1.0
5364,0.2530201
5365,1.0
5366,0.15390983
5367,0.36603317
5368,0.6931033
5369,3.5816467e-13
5370,0.76601505
5371,0.11401054
5372,0.12252754
5373,0.6931114
5374,0.08726561
5375,0.050091594
5376,0.04608059
5377,0.072793424
5378,0.004686475
5379,0.026864678
5380,1.0
5381,0.13905466
5382,0.011194468
5383,0.057879686
5384,0.17269608
5385,1.0
5386,0.048377067
5387,0.5578036
5388,0.13390467
5389,0.06270495
5390,0.052550286
5391,0.25287807
5392,0.9999989
5393,1.0
5394,1.0
5395,0.007999361
5396,0.013014197
5397,1.0
5398,0.9648111
5399,0.64112
5400,0.99987876
5401,0.05057916
5402,0.31495342
5403,0.024036437
5404,0.18532565
5405,0.09699783
5406,7.100836e-06
5407,0.043307245
5408,0.6405512
5409,0.0011796057
5410,0.1529415
5411,1.0
5412,0.02462864
5413,1.0
5414,0.049684554
5415,0.18468589
5416,1.0
5417,1.0
5418,0.048220366
5419,0.1054388
5420,0.99387306
5421,0.02913171
5422,0.23725069
5423,0.028071046
5424,0.12550107
5425,0.0018359721
5426,0.97058934
5427,0.9999932
5428,0.9770562
5429,0.16522741
5430,0.05176404
5431,0.13759688
5432,0.24874756
5433,0.32389694
5434,0.38318717
5435,1.0
5436,0.14433146
5437,1.0
5438,0.16375348
5439,0.030049592
5440,0.056346893
5441,0.32032278
5442,0.19669154
5443,0.09865445
5444,0.9999939
5445,0.999997
5446,0.24397683
5447,0.9999989
5448,0.49089566
5449,0.15758067
5450,1.0
5451,0.06639868
5452,0.24688467
5453,0.2649134
5454,0.001288265
5455,0.0056750476
5456,0.14993641
5457,0.0027544498
5458,0.7929856
5459,0.33435202
5460,0.27422202
5461,0.028541416
5462,0.9485508
5463,0.22551751
5464,1.0
5465,0.8231361
5466,0.18721747
5467,0.99816746
5468,1.0
5469,0.091038465
5470,0.0045675337
5471,1.0
5472,0.056043893
5473,1.0
5474,0.08206293
5475,0.99250454
5476,0.010762304
5477,0.29426965
5478,0.12033954
5479,0.9550495
5480,0.012177199
5481,0.008560538
5482,0.10684985
5483,0.14366701
5484,0.15244141
5485,0.11550054
5486,1.0
5487,0.031425804
5488,0.095681846
5489,0.08502662
5490,1.0
5491,0.09977296
5492,0.08222303
5493,0.17859897
5494,0.0030064285
5495,0.0011577606
5496,0.12486088
5497,0.20202208
5498,0.051943272
5499,0.9965253
5500,0.078866035
5501,0.33414167
5502,0.14548331
5503,0.99999684
5504,0.24070725
5505,0.14981624
5506,0.06605232
5507,0.9962437
5508,0.20327389
5509,0.068434805
5510,0.25370365
5511,0.33169878
5512,1.0
5513,0.087275356
5514,0.015272498
5515,0.9999996
5516,0.02060154
5517,0.0010866225
5518,0.99476385
5519,1.0
5520,0.114346325
5521,0.1286915
5522,0.9999978
5523,0.25914964
5524,0.76547456
5525,0.02279976
5526,0.19201142
5527,0.108083665
5528,0.828399
5529,0.016245335
5530,0.043301076
5531,0.20367101
5532,0.046293795
5533,0.123553544
5534,0.30470178
5535,0.10610485
5536,0.01575759
5537,0.048874974
5538,0.02594918
5539,0.002287954
5540,0.09840736
5541,0.7396363
5542,0.13305563
5543,0.43315056
5544,0.99999964
5545,2.0841875e-05
